z,n,symbol,start_level_idx,start_level_energy,unc_sle,start_level_jp,end_level_idx,end_level_energy,unc_ele,end_level_jp,gamma_idx,energy,unc_en,relative_intensity,unc_ri,multipolarity,mixing_ratio,unc_mr,b_e1,unc_be1,b_e2,unc_be2,b_m1,unc_bm1,b_m2,unc_bm2,tot_conv_coeff,tce_unc,ensdf_publication_cut-off,ensdf_authors,Extraction_date
84,133,Po,1,254.1,0.1,(7/2+),0,0,,(9/2+),0,254.1,0.1,100,,(E2),,,,,,,,,,,0.21,0.003,1-DEC-2017,B. SINGH and  T. ROY and  K. BANERJEE,2025-10-17
84,133,Po,2,264.68,0.04,(11/2+),0,0,,(9/2+),0,264.68,0.04,100,,(M1(+E2)),1.8,,,,,,,,,,0.5,0.2,1-DEC-2017,B. SINGH and  T. ROY and  K. BANERJEE,2025-10-17
84,133,Po,3,376,1,,0,0,,(9/2+),0,376,,100,,,,,,,,,,,,,,,1-DEC-2017,B. SINGH and  T. ROY and  K. BANERJEE,2025-10-17
84,133,Po,4,554,1,,0,0,,(9/2+),0,554,,100,,,,,,,,,,,,,,,1-DEC-2017,B. SINGH and  T. ROY and  K. BANERJEE,2025-10-17
84,133,Po,5,632,1,,0,0,,(9/2+),0,632,,100,,,,,,,,,,,,,,,1-DEC-2017,B. SINGH and  T. ROY and  K. BANERJEE,2025-10-17
84,133,Po,6,701.5,0.7,,2,264.68,0.04,(11/2+),0,436,3,188,56,,,,,,,,,,,,,,1-DEC-2017,B. SINGH and  T. ROY and  K. BANERJEE,2025-10-17
84,133,Po,6,701.5,0.7,,1,254.1,0.1,(7/2+),1,447.4,0.7,100,20,,,,,,,,,,,,,,1-DEC-2017,B. SINGH and  T. ROY and  K. BANERJEE,2025-10-17
84,133,Po,7,757,1,,0,0,,(9/2+),0,757,,100,,,,,,,,,,,,,,,1-DEC-2017,B. SINGH and  T. ROY and  K. BANERJEE,2025-10-17
84,133,Po,8,887.7,1,,2,264.68,0.04,(11/2+),0,623,,100,,,,,,,,,,,,,,,1-DEC-2017,B. SINGH and  T. ROY and  K. BANERJEE,2025-10-17
84,133,Po,9,1095.6,1.8,,1,254.1,0.1,(7/2+),0,841.5,1.8,100,,,,,,,,,,,,,,,1-DEC-2017,B. SINGH and  T. ROY and  K. BANERJEE,2025-10-17
84,133,Po,10,1154.6,0.6,,2,264.68,0.04,(11/2+),0,889.9,0.6,100,,,,,,,,,,,,,,,1-DEC-2017,B. SINGH and  T. ROY and  K. BANERJEE,2025-10-17
84,133,Po,11,1281.7,1,,2,264.68,0.04,(11/2+),0,1017,1,100,,,,,,,,,,,,,,,1-DEC-2017,B. SINGH and  T. ROY and  K. BANERJEE,2025-10-17
84,133,Po,12,1314.6,1.2,,10,1154.6,0.6,,0,160,,100,,,,,,,,,,,,,,,1-DEC-2017,B. SINGH and  T. ROY and  K. BANERJEE,2025-10-17
84,133,Po,13,1496,1.5,,7,757,1,,0,739,,,,,,,,,,,,,,,,,1-DEC-2017,B. SINGH and  T. ROY and  K. BANERJEE,2025-10-17

